created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Nov 12 14:57:35 +0000 2023;1723716677068795933;"@mediaindonesia Pak anies sosok pemimpin yg paling mantul deh,, karena beliau selalu bisa menegakkan keadilan dimuka bumi ini.";0;0;0;0;in;1715400694889324544;1723314647896563940;blodgett_r69749;https://twitter.com/blodgett_r69749/status/1723716677068795933
Sun Nov 12 14:56:14 +0000 2023;1723716335035912584;"@Hasbil_Lbs Bahagia x ya kan liat pendukung anies marah2 n kejang2 wkwkkwkwkw";0;1;0;0;in;778595304576733184;1723711764267938083;Kevindellano1;https://twitter.com/Kevindellano1/status/1723716335035912584
Sun Nov 12 14:55:06 +0000 2023;1723716052641628417;"@__AnakKolong @PDI_Perjuangan @ganjarpranowo Opo yo Wani... Bacot lho Bong Bong";0;0;0;0;in;4780916052;1723601126367584739;CahKeren212;https://twitter.com/CahKeren212/status/1723716052641628417
Sun Nov 12 14:55:03 +0000 2023;1723716038444146879;"Jika kepentingan mereka membela Capres tertentu misalnya, suara tokoh-tokoh ini tetap baik untuk disebarluaskan bila perlu dibahasakan dengan sederhana agar semua lapisan masyarakat paham dan turut serta menjaga demokrasi khususnya antisipasi kecurangan Pemilu yang diduga TSM";0;1;7;25;in;836539655478624258;1723716038444146879;aniesmania;https://twitter.com/aniesmania/status/1723716038444146879
Sun Nov 12 14:54:32 +0000 2023;1723715910123266423;"Rakornas Sobat Anies di Prigen, Pasuruan - Jatim https://t.co/tGk1mpJwiT";4;13;237;712;in;1117990249806721024;1723715910123266423;msaid_didu;https://twitter.com/msaid_didu/status/1723715910123266423
Sun Nov 12 14:54:19 +0000 2023;1723715855182151888;"@Darsana2020 @balaputra_deva Anies: "Enak aje"";0;0;0;1;in;53198825;1723656573514649639;gggbxng;https://twitter.com/gggbxng/status/1723715855182151888
Sun Nov 12 14:53:47 +0000 2023;1723715721677488202;"@detikcom Kubu Wowo optimis menang satu putaran,Begitu jg dg kubu kakek Sugiono dan Wan Anies.Nyapres bukannya bikin otak logis,malah pada halu 🤣🤣🤣🤣🤣";0;0;0;0;in;1652359381458010113;1723685826473992270;SATIRE66;https://twitter.com/SATIRE66/status/1723715721677488202
Sun Nov 12 14:53:41 +0000 2023;1723715694528024694;"@Sagita81774027 @__AnakKolong Ingat... Ini Pilihan Lho Lho Pada... Masih Mau Pilih yang Petugas Partai, Pencitraan, Merakyat, Sederhana... Rasakno Dewe... Udah di kasih tau 9 tahun yang lalu... Ngeyellll🤣🤣🤣🤣🤣";0;1;0;0;in;4780916052;1723478142424424941;CahKeren212;https://twitter.com/CahKeren212/status/1723715694528024694
Sun Nov 12 14:53:36 +0000 2023;1723715675720716500;"@akunusam Anies Ok, PKS No.  Kesimpulan, aku sih No.";0;3;0;0;in;1574577647824228352;1723679175805219133;loreofloreza;https://twitter.com/loreofloreza/status/1723715675720716500
Sun Nov 12 14:51:25 +0000 2023;1723715123020447871;"@PDemokrat Hadeeh,, pak anies bikin gue teranies anies deh, dengan semua pesona dlm memimpin rakyat sukses udah bikin gue salfok.";0;0;0;0;in;1715400694889324544;1723628278341325158;blodgett_r69749;https://twitter.com/blodgett_r69749/status/1723715123020447871
Sun Nov 12 14:51:15 +0000 2023;1723715082583261554;"@khyuraje @KompasTV Ngk laa,,aku pndukung prabowo sejak 2014. Pas cwapresya Gibran diumkan ,kita beralih ,kalo ngak ke anies kita golput.";0;1;0;0;in;955523070;1723700478167679426;esup_parman;https://twitter.com/esup_parman/status/1723715082583261554
Sun Nov 12 14:50:56 +0000 2023;1723715004527264096;"Beda Sama Anies-Gibran, Sandiaga Prediksi Pilpres 2 Putaran https://t.co/kqKZFonTvP";0;0;0;1;in;847372542830444544;1723715004527264096;cnbcindonesia;https://twitter.com/cnbcindonesia/status/1723715004527264096
Sun Nov 12 14:50:52 +0000 2023;1723714988022566915;"@PDemokrat Fiks,, percaya banget kalau anies bisa mengantarkan indonesia menuju kejayaan.";0;0;0;0;in;1715379914248167424;1723628278341325158;JamieHaas15672;https://twitter.com/JamieHaas15672/status/1723714988022566915
Sun Nov 12 14:50:46 +0000 2023;1723714961866916028;"@__AnakKolong Rasakno Dewe... Masih Mau Pilih model Petugas Partai, Pencitraan, Merakyat, Sederhana 🤣🤣🤣🤣🤣🤣🤣🤣";0;0;0;0;in;4780916052;1723478142424424941;CahKeren212;https://twitter.com/CahKeren212/status/1723714961866916028
Sun Nov 12 14:50:35 +0000 2023;1723714914144166397;"@mediaindonesia Tetap dukung pak anies AMIN";0;0;0;0;in;1710348033916100608;1723314647896563940;pidxana;https://twitter.com/pidxana/status/1723714914144166397
Sun Nov 12 14:50:28 +0000 2023;1723714884578517407;"@Dennysiregar7 Makin lu koar-koar kayak gini den surpeinya si ganjar malah anjlok dan anies yang naik 🤣 program visi misi dari jagoan lu keluarin hahaha kalau program menjadikan jateng provinsi termiskin uda terlaksana dengan baik 😂👍";0;0;0;0;in;1513996616075649024;1723681148310900945;ongkostar_;https://twitter.com/ongkostar_/status/1723714884578517407
Sun Nov 12 14:50:04 +0000 2023;1723714784724726141;"@BMultinovic @Hasbil_Lbs @dyahNeZza Waktu pilgub yang dikalahin Anies-sandi siape ye?";0;1;0;1;in;1666993550767292416;1723679761283899483;HFaang;https://twitter.com/HFaang/status/1723714784724726141
Sun Nov 12 14:49:38 +0000 2023;1723714675563716784;"Politik Dinasti mungkin gak dimasalahkan sama masyarakat, coba survei "Perbuatan Curang Langgar Etika di MK demi Bisa Sukseskan Ponakan jadi Cawapres, atau Otak-atik Hukum untuk Keluarga" Haqul Yakin, Rakyat Muak sampai Mual/Muntah 🤣  #PerbuatanCurang #KamiMuak #AyoBergerak";0;0;8;19;in;836539655478624258;1723714675563716784;aniesmania;https://twitter.com/aniesmania/status/1723714675563716784
Sun Nov 12 14:49:36 +0000 2023;1723714668559286323;"@MikamiRambo @NyaiiBubu Sebenarnya kasian juga Pak Ganjar ini...tekanan batinnya terlalu kuat.";0;1;0;0;in;1218988439514693633;1723521343763935586;tukangaduayam;https://twitter.com/tukangaduayam/status/1723714668559286323
Sun Nov 12 14:49:34 +0000 2023;1723714660653015236;"@PDemokrat Anies adalah sosok pemimpin yang  tegas dan berani yg bisa menghancurkan semua aral melintang.";0;0;0;0;in;1715648736704208896;1723628278341325158;ArchibaldA22793;https://twitter.com/ArchibaldA22793/status/1723714660653015236
Sun Nov 12 14:48:11 +0000 2023;1723714313205252592;"@andrian46063573 @alextham878 Iya..sudah MUAK...";0;0;0;1;in;1218988439514693633;1723655149737185348;tukangaduayam;https://twitter.com/tukangaduayam/status/1723714313205252592
Sun Nov 12 14:48:01 +0000 2023;1723714271106986148;"@Dennysiregar7 Cie Cie yang mulai Ketakutan Junjungan nya Keok nih... Takut masuk Penjara yah Lho Den... Ingat Kasus Tasik lho juga masih belum selesai...Semoga Segera masuk penjara kalo perlu ngga usah balik lagi yah Den";0;0;0;0;in;4780916052;1723577818225983718;CahKeren212;https://twitter.com/CahKeren212/status/1723714271106986148
Sun Nov 12 14:47:48 +0000 2023;1723714213569544466;"@7Phoenix77 @ngurahsaka @gm_gm Persiapan utk memfasilitasi Gibran menjadi cawapres itu udh dari jauh hari bro, jangan bicara September. Mau bukti?  PSI menggugat MK untuk meloloskan Gibran dilakukan dr Maret 2023.   Semuanya sistematis bro, jangan naif!! Jgn ikut narasi Anies, safari politik pdhl kampanye🤭";0;1;0;0;in;1636599920831414272;1723379883467014214;awinzzz1985;https://twitter.com/awinzzz1985/status/1723714213569544466
Sun Nov 12 14:47:32 +0000 2023;1723714148356485330;"@Izwaryani1 @LifeGreal @kumparan Tapi bagaimana nih pak, visi misi anies terkesan nipu, BBM gratis tetapi hanya subsidi, mendamaikan Palestina Israel ternyata tidak ada rencana";0;2;0;0;in;1551109454438887426;1723640045159276890;askythatwith;https://twitter.com/askythatwith/status/1723714148356485330
Sun Nov 12 14:47:15 +0000 2023;1723714076864610727;"@Aryprasetyo85 @007koteka @03__nakula @__AnakKolong @_memoryusang @al_lasan @GunRomli @militan_nkri @Miduk17 @seruanhl Yg di lihat track recordnya. Berasal dari kalangan manapun kalo bagus ya silahkan.  Asal bukan anies yg menang sdh melegakan.  Salim salam takzim Gus Mus.. 🙇‍♂️";0;0;0;0;in;3125031217;1723663931347177495;Ristandoyo;https://twitter.com/Ristandoyo/status/1723714076864610727
Sun Nov 12 14:46:53 +0000 2023;1723713983402647907;"@ranrich_ demi Allah aku lgsg kyk ini pak anies seminar kah apa gmn 😭";0;0;0;0;in;1404803390652268544;1723712399222649123;fmolklore;https://twitter.com/fmolklore/status/1723713983402647907
Sun Nov 12 14:46:46 +0000 2023;1723713953841500284;"Klo ojek online ya gini   Kemarin ordernya anies, hari ini ordernya kembali hamas 😂😂😂😂😂";0;0;0;0;in;851639719121231872;1723713953841500284;NoorMuzani;https://twitter.com/NoorMuzani/status/1723713953841500284
Sun Nov 12 14:45:59 +0000 2023;1723713758508494989;"Pilpres 2024  Tenggelamkan Anies 💪";0;0;0;0;in;1605130752949383168;1723713758508494989;dayana47631052;https://twitter.com/dayana47631052/status/1723713758508494989
Sun Nov 12 14:45:59 +0000 2023;1723713757736554669;"@satujutaSUSI @gm_gm 🙏🙏🙏🙏";0;0;0;0;qme;1218988439514693633;1723619840056062053;tukangaduayam;https://twitter.com/tukangaduayam/status/1723713757736554669
Sun Nov 12 14:45:42 +0000 2023;1723713688212046109;"Kok sedikit,itu dimata yg sering bikin survey, tapi real tak nampak dilihat di lapangan oleh mereka,karena Anies punya modal";0;0;0;0;in;1320287894;1723713688212046109;ramlimustafa3;https://twitter.com/ramlimustafa3/status/1723713688212046109
Sun Nov 12 14:45:37 +0000 2023;1723713663494988138;"Dijadwalkan Sore Ini, Pengumuman Timnas Anies-Muhaimin Mendadak Batal - Riaunews   #AMINkanIndonesia #AniesMuhaimin2024   https://t.co/dV9pcR0ROx";0;0;0;0;in;1592173966311174145;1723713663494988138;RiauNewsCom;https://twitter.com/RiauNewsCom/status/1723713663494988138
Sun Nov 12 14:45:08 +0000 2023;1723713541692370996;"@jacksc_id @breowww @Aiyuen2 @andikamalreza eh tolol, lu ngerti kelas menengah ke bawah ga? justru itu makanya ide anies tolol, di video katanya org miskin, tpi maksimal gaji 7jt, mlh naek jadi 14jt.  elu gaji 14jt ngapain nunggu DP 0% dari anies, lu cari aja KPR sendiri. mknya gw bilang lu pada itu guoblok dibegoin anies";0;2;0;0;in;1118441726836797440;1723336484022067385;SiKebongce;https://twitter.com/SiKebongce/status/1723713541692370996
Sun Nov 12 14:45:01 +0000 2023;1723713515071103383;"Survei Indikator: Elektabilitas Prabowo Anies Naik, Ganjar Anjlok 8% Usai Daftar ke KPU  https://t.co/P3Z4EhGLwe";0;0;0;0;in;202559038;1723713515071103383;GATRA_com;https://twitter.com/GATRA_com/status/1723713515071103383
Sun Nov 12 14:44:07 +0000 2023;1723713289262133368;"📢🇮🇩🇮🇩🇮🇩  ✅ Keyakinan Anies Baswedan : Menang dalam satu putaran.  Kereenn..!  https://t.co/CNiI5Op45T  Anies Baswedan meyakini duetnya dengan Muhaimin Iskandar (Cak Imin) akan memenangi Pilpres 2024 dalam satu putaran.";0;0;0;3;in;1703944570944593920;1723713289262133368;SeloAdi353036;https://twitter.com/SeloAdi353036/status/1723713289262133368
Sun Nov 12 14:44:01 +0000 2023;1723713261458309165;"@vita_AVP Ngecuit anies aman https://t.co/0egyXJwAHd";0;0;0;0;in;2923501148;1723623415716979165;Chan_Che_Wok;https://twitter.com/Chan_Che_Wok/status/1723713261458309165
Sun Nov 12 14:43:05 +0000 2023;1723713027546227053;"@Hasbil_Lbs Sampe kata2 "kecolongan" pun salah mengartikan.. Anies itu ngajarin apa sih sama pendukung2 gelap matanya 🤭🤣🤣";0;1;0;1;in;1625830843251056641;1723711764267938083;njsusilo;https://twitter.com/njsusilo/status/1723713027546227053
Sun Nov 12 14:42:36 +0000 2023;1723712906175643732;"sp saat ini yang full menampilkan ide dan gagasan ya cuma pak Anies aja, yang dua lagi sibuk berantem";0;0;0;0;in;53279987;1723712906175643732;mush4r;https://twitter.com/mush4r/status/1723712906175643732
Sun Nov 12 14:41:46 +0000 2023;1723712695310909582;"@DoankWarto Emang pilpres 2019 gak make politik identitas, tolong share kampanye Anies yang make politik identitas, waktu debat cagub aja udh dibikin clear, Anies itu cuman korban framing barisan sakit hati karena cagubnya sendiri blunder";0;0;0;0;in;2296200342;1723611340382904471;AlcierMadh;https://twitter.com/AlcierMadh/status/1723712695310909582
Sun Nov 12 14:41:34 +0000 2023;1723712645164061003;"Survei Indikator Politik: Elektabilitas Prabowo 33,2%, Ganjar 22,1%, dan Anies 19,9% - Internasional Kontan https://t.co/DCAEuAPwJf LANJUTKAN !!!";0;0;0;0;in;578237903;1723712645164061003;Rep_Indonesia1;https://twitter.com/Rep_Indonesia1/status/1723712645164061003
Sun Nov 12 14:41:08 +0000 2023;1723712535290146968;"Putaran 2 Prabowo vs Anies. Tapi kayaknya 1 putaran saja buat AMIN. Di medsos dan grassroot AMIN unggul.";0;1;4;10;in;121425273;1723712535290146968;JamalBoegis;https://twitter.com/JamalBoegis/status/1723712535290146968
Sun Nov 12 14:40:47 +0000 2023;1723712448816181502;"@BangPino__ Kaya ga tau aja otak otak pejabat Indonesia,di waktu Anies mereka TDK kebagian proyek..stidknya mereka ingin juga merasakn uang uang proyek itu..";0;0;0;0;in;1119296437500538886;1723334038444978669;izmayan4;https://twitter.com/izmayan4/status/1723712448816181502
Sun Nov 12 14:39:57 +0000 2023;1723712240208298301;"@Tan_Mar3M Minus PRABOWO dan ANIES BASWEDAN";0;0;0;0;in;102655396;1723659185202876599;Legiun_101;https://twitter.com/Legiun_101/status/1723712240208298301
Sun Nov 12 14:39:39 +0000 2023;1723712162479083840;"@jokowi Ko masih pada ribut jokowi (gibran) - Mega (ganjar), pak anies noh yang bukan siapa2 partai senyum2 aja liat lo semua brantem sendiri2 🤣🤣🤣";0;0;0;0;in;967458679;1723608125331407259;valerossid46;https://twitter.com/valerossid46/status/1723712162479083840
Sun Nov 12 14:39:35 +0000 2023;1723712147765772699;"@mediaindonesia Pak Anies, dengan keberaniannya melawan kedzaliman, tidak hanya menjadi pemimpin ummat tetapi juga sosok yang mengilhami perlawanan untuk keadilan global";0;0;0;0;in;1716009331173548032;1723314647896563940;FaisalHasbii;https://twitter.com/FaisalHasbii/status/1723712147765772699
Sun Nov 12 14:39:32 +0000 2023;1723712133270315048;"@tvOneNews Siap pak @mohmahfudmd . Saya tdk akan pilih anda. Sy akan pilih Anies Baswedan dan Cak Imin.";0;0;0;1;in;1119866350992674816;1723653265207054674;MrDesperate1;https://twitter.com/MrDesperate1/status/1723712133270315048
Sun Nov 12 14:39:23 +0000 2023;1723712096674758740;"@PartaiSocmed @BurhanMuhtadi Prabowo - Anies putaran kedua 😁😁😁";0;3;0;0;in;544332327;1723708390717993231;sang_pencerah99;https://twitter.com/sang_pencerah99/status/1723712096674758740
Sun Nov 12 14:39:09 +0000 2023;1723712036054651112;"Mungkin ini salah satu alasan knp mrk rajin jilat membela Bani Saud";0;0;0;0;in;164778726;1723712036054651112;dusrimulya;https://twitter.com/dusrimulya/status/1723712036054651112
Sun Nov 12 14:38:24 +0000 2023;1723711850544853460;"Rumput JIS disebut lebih jelek dari peninggalan Anies Baswedan... PSSI bilang begini  #jakartainternasionalstadium  #RumputJIS  #RumputJISTerbaik  #pssi   https://t.co/ACGOHTSXaA";0;0;0;0;in;155933590;1723711850544853460;gwhaybro;https://twitter.com/gwhaybro/status/1723711850544853460
Sun Nov 12 14:38:04 +0000 2023;1723711764267938083;"Lucu2 liat pendukung Anies yang 'receh'. Kalau komen, tenggelamkan demokrat, tenggelam partai pengusung Prabowo. Tapi aksinya cuma di medsos. Di dunia nyata gak berbuat apa2.   Lalu, apa yg mau kalian tenggelamkan? 😆🤣  Gantilah narasi kritisnya, jgn pakai narasi2 jadul.";2;66;14;38;in;931419055549906944;1723711764267938083;Hasbil_Lbs;https://twitter.com/Hasbil_Lbs/status/1723711764267938083
Sun Nov 12 14:37:55 +0000 2023;1723711725877502205;"@Dennysiregar7 Kemarin Kemarin juga ada sembako bergambar Den NoNo Jarimu mendadak cantengan Bong";0;0;0;0;in;4780916052;1723620341577326763;CahKeren212;https://twitter.com/CahKeren212/status/1723711725877502205
Sun Nov 12 14:37:20 +0000 2023;1723711582738247840;"Summary vm capres utk ekonomi indonesia  • Anies: menghilangkan kesenjangan ekonomi •Ganjar: Digitalisasi ekonomi •Prabowo: Swasembada pangan dan kelaparan CRIII in lieur 🥲";0;0;0;0;in;1709085998410530816;1723711582738247840;dumbooooooooooy;https://twitter.com/dumbooooooooooy/status/1723711582738247840
Sun Nov 12 14:37:13 +0000 2023;1723711552212406515;"@detikcom Anies ini diusulkan pengusungnya jd capres slh satu faktor pasti krn elektabilitas, nah skrg 1 putaran elektabilitasnya mana ?";0;0;0;0;in;884930274823356416;1723639269699256374;yyyyooooyypo;https://twitter.com/yyyyooooyypo/status/1723711552212406515
Sun Nov 12 14:36:45 +0000 2023;1723711434939384171;"@Tjel0up Ini lah org pesimis... Klaau aq yakin pak anies untuk perubahan";0;0;0;0;in;1203360581085872181;1723677899683975409;AbdinegaraMardi;https://twitter.com/AbdinegaraMardi/status/1723711434939384171
Sun Nov 12 14:36:32 +0000 2023;1723711380430479732;"@awemany Demokrat koq gak keluar dari barisan yg gak etis? Kemarin2 gegap gempita langsung keluar karena Anies gak etis.  Apa kalau etis sama partai itu lebih prioritas daripada sama hukum?";0;0;0;0;in;1496369722492801024;1723700793633902595;khalimovic;https://twitter.com/khalimovic/status/1723711380430479732
Sun Nov 12 14:36:28 +0000 2023;1723711362155819317;"@aniesbaswedan Anies -Amin presiden RI 24, semoga Allah kabulkan!";0;0;0;0;in;1561204089618190337;1717006195503030576;TgkAlbayani;https://twitter.com/TgkAlbayani/status/1723711362155819317
Sun Nov 12 14:36:14 +0000 2023;1723711304270303238;"Tidak terbayangkan,jika putaran ke2 pilpres yg maju Ganjar-Mahfud dan Anies-Imin. 👉Ketika dgn keangkuhan dan Kesombongnya yg menyebut Prabowo-Gibran menang satu putaran maka jika Rakyat berkehendak lain dgn pilihannya maka yg akan terjadi adalah Dipresi Politik Akut. Bagaimana ?";15;122;97;517;in;1167268507282591744;1723711304270303238;HmfaqihA;https://twitter.com/HmfaqihA/status/1723711304270303238
Sun Nov 12 14:36:05 +0000 2023;1723711265883947048;"Untuk Perubahan Indonesia yg Adil dan Sejahtera. Ayo dokung Capres Anies Rasyid Baswedan https://t.co/stJNymdhbC";0;0;0;0;in;1363356646928379906;1723711265883947048;HAMJASOULISA1;https://twitter.com/HAMJASOULISA1/status/1723711265883947048
Sun Nov 12 14:35:16 +0000 2023;1723711062066041121;"@5t3v3n_P3g3L Ini pasti gara gara Bang Anies, kalo bukan karena Bang Anies itu rumput gak bakalan diganti sama yang si Erick";0;0;0;1;in;1378488121566789633;1723397864532095182;pejuang_subuh09;https://twitter.com/pejuang_subuh09/status/1723711062066041121
Sun Nov 12 14:35:12 +0000 2023;1723711045850771677;"@liputan6dotcom Bukan soal komplain atw tdk. Tp apa motif di balik penggantian rumput?? Dulu lbh bagus dan ga ada komplain. Ini jelas soal syahwat kalian @erickthohir @AryaSinulingga Tp sori, agenda jahat kalian gagal total. Tetap aja Ingat JIS ingat Anies. Ingat Erick ingat badut rumput.";1;0;0;4;in;1119866350992674816;1723680561007562774;MrDesperate1;https://twitter.com/MrDesperate1/status/1723711045850771677
Sun Nov 12 14:35:06 +0000 2023;1723711018780819502;"@BosPurwa @erickthohir @PartaiSocmed Pak Anies tmp melawan tp musuh tumbang dg sendirinya... 🤣🤣🤣 https://t.co/Az5dA4A21G";0;0;8;25;in;1622821209535836160;1723665777142976807;ElizarIrnold;https://twitter.com/ElizarIrnold/status/1723711018780819502
Sun Nov 12 14:35:01 +0000 2023;1723710996890759393;"@mediaindonesia Setuju tapi selalu optimis anies Muhaimin menang pilpres";0;0;0;0;in;1669268059708854273;1723314647896563940;ninataniba;https://twitter.com/ninataniba/status/1723710996890759393
Sun Nov 12 14:34:44 +0000 2023;1723710924782264809;"@mediaindonesia Anies muhaimin terbaik si untuk Indonesia yg lebih baik lagi";0;0;0;0;in;1626613110282006531;1723314647896563940;voteebbangtan;https://twitter.com/voteebbangtan/status/1723710924782264809
Sun Nov 12 14:34:23 +0000 2023;1723710836542193983;"@mediaindonesia Kalo kmu nanya pilihanku jelas anies Muhaimin lah";0;0;0;0;in;1668545545349246976;1723314647896563940;dillasintia77;https://twitter.com/dillasintia77/status/1723710836542193983
Sun Nov 12 14:34:21 +0000 2023;1723710828564672729;"Kalau Anies, Cak Imin, Ganjar, MMD boleh yakin satu putaran. Kalau Prabowo &amp  Gibran gaboleh,";0;0;0;1;in;230059397;1723710828564672729;wisanggeni_11;https://twitter.com/wisanggeni_11/status/1723710828564672729
Sun Nov 12 14:34:09 +0000 2023;1723710778308690374;"@mediaindonesia Pilihanku bukan lain adalah anies muhaimin";0;0;0;0;in;1627007356851871744;1723314647896563940;ririn0ya;https://twitter.com/ririn0ya/status/1723710778308690374
Sun Nov 12 14:33:54 +0000 2023;1723710716249784578;"@CNNIndonesia Gak cuma PPP, Demokrat akar rumput we banyak yg ke Anies wkwkwkwkwk 😁";0;0;0;0;in;1698036748180430848;1723592333386830006;sandrrrebr42944;https://twitter.com/sandrrrebr42944/status/1723710716249784578
Sun Nov 12 14:33:53 +0000 2023;1723710713976574109;"@mediaindonesia Full dukungan anies baswedan untuk Indonesia lebih baik";0;0;0;0;in;1632780140790034432;1723314647896563940;cantikasijelek;https://twitter.com/cantikasijelek/status/1723710713976574109
Sun Nov 12 14:33:43 +0000 2023;1723710672243151105;"Banyak yang sadar, tapi tertutup pintu hatinya, para ulama sdh banyak yang mengingatkan tapi Tdk di gubris. Sudah 2 periode skrg baru bangun, tinggal hitungan bulan, sebelum terlambat, tebus kesalahan kalian. Jgn salah pilih lagi #AniesMuhaimin2024 #AniesMuhaimin2024  #Anies";0;0;0;0;in;1584813621694976000;1723710672243151105;poer739;https://twitter.com/poer739/status/1723710672243151105
Sun Nov 12 14:33:33 +0000 2023;1723710628802814017;"@mhmmdarfa_ siap menjadi pendukung anies garda terdepan fo✊";0;1;0;0;in;1510624653404180480;1723671642709361110;nyepamaja;https://twitter.com/nyepamaja/status/1723710628802814017
Sun Nov 12 14:33:33 +0000 2023;1723710626923466996;"Ada yg berani adu data lebih keren. Inilah kelebihan Pak Anies Baswedan 👌😎💟";0;1;0;1;in;1199772596;1723710626923466996;sumadiseloguno;https://twitter.com/sumadiseloguno/status/1723710626923466996
Sun Nov 12 14:33:32 +0000 2023;1723710623702536693;"@CaturYu28266504 @Mdy_Asmara1701 Kalian sebangsa lalat yg sukanya hanya sampah sulit melihat keberhasilan pak anies karena yg ada diotakmu kebencian dan kedengkian..hanya taii yg kau anggap baik";0;1;0;1;in;1669908775296462848;1723505334755672136;myusufandi70;https://twitter.com/myusufandi70/status/1723710623702536693
Sun Nov 12 14:33:22 +0000 2023;1723710582086369509;"@GeiszChalifah Semua Pembenci Pak Anies 1 buta kedua matany 👀 2 buta mata hatinya  🖤";0;0;0;0;in;969677590612140033;1722528452245643442;Kutu401627731;https://twitter.com/Kutu401627731/status/1723710582086369509
Sun Nov 12 14:33:16 +0000 2023;1723710555880587656;"@mediaindonesia Bersama anies Baswedan kita majukan bangsa";0;0;0;0;in;1627002125904658433;1723314647896563940;rnamjoonkim;https://twitter.com/rnamjoonkim/status/1723710555880587656
Sun Nov 12 14:33:04 +0000 2023;1723710506329145544;"@mediaindonesia Pilihanku selalu jatuh hati ke anies Baswedan";0;0;0;0;in;1634951276898435074;1723314647896563940;lopapo7;https://twitter.com/lopapo7/status/1723710506329145544
Sun Nov 12 14:32:49 +0000 2023;1723710443221619143;"@mediaindonesia Untuk Indonesia lebih baik dukungnya anies baswedan";0;0;0;0;in;1634951845197271042;1723314647896563940;koyokoya7;https://twitter.com/koyokoya7/status/1723710443221619143
Sun Nov 12 14:32:47 +0000 2023;1723710434476499214;"@hasyimmah Mas ngobrol aja berdua dng pak anies...cerahkan pandangan anda dengan diskusi...ente bisa benar bisa juga salah...pak anies bisa salah bisa juga benar....tabayun aja biar paham maksudnya seperti apa.  Biar ketemu titik equilibriumnya...gampang toh ?";0;0;1;4;in;847501243370962944;1723521571766337629;Ridwan1924;https://twitter.com/Ridwan1924/status/1723710434476499214
Sun Nov 12 14:32:35 +0000 2023;1723710385289904375;"@mediaindonesia 2024 anies baswedan menang pilpres";0;0;0;0;in;1632365846315278336;1723314647896563940;clarinjopan;https://twitter.com/clarinjopan/status/1723710385289904375
Sun Nov 12 14:32:05 +0000 2023;1723710257938178398;"@mediaindonesia Pak Anies, dengan kehebatannya dalam teori, memberikan fondasi kuat bagi berbagai inovasi dan perubahan positif di berbagai sektor";0;0;0;0;in;1716006057745711104;1723314647896563940;jejeniyus;https://twitter.com/jejeniyus/status/1723710257938178398
Sun Nov 12 14:31:56 +0000 2023;1723710222450168062;"@PDemokrat Selalu optimis kalo anies Muhaimin udh ditakdirkan untuk selalu membela Palestina";0;0;0;0;in;1669268059708854273;1723628278341325158;ninataniba;https://twitter.com/ninataniba/status/1723710222450168062
Sun Nov 12 14:31:32 +0000 2023;1723710121719828724;"@PDemokrat Percaya anies Muhaimin akan menang pilpres";0;0;0;0;in;1626613110282006531;1723628278341325158;voteebbangtan;https://twitter.com/voteebbangtan/status/1723710121719828724
Sun Nov 12 14:31:19 +0000 2023;1723710066883481610;"@PDemokrat Udah lah ya yg terbaik mah anies";0;0;0;0;in;1668545545349246976;1723628278341325158;dillasintia77;https://twitter.com/dillasintia77/status/1723710066883481610
Sun Nov 12 14:30:45 +0000 2023;1723709923538923999;"@PDemokrat Udahlah emng anies muhaimin doang yg bener" dukung Palestina";0;0;0;0;in;1632780140790034432;1723628278341325158;cantikasijelek;https://twitter.com/cantikasijelek/status/1723709923538923999
Sun Nov 12 14:30:23 +0000 2023;1723709830974800279;"@DoankWarto Anies gak pernah mau didukung orang munafik seperti kau";0;0;0;0;in;1669908775296462848;1723611340382904471;myusufandi70;https://twitter.com/myusufandi70/status/1723709830974800279
Sun Nov 12 14:30:22 +0000 2023;1723709826235351090;"@PDemokrat Nah kan siapa yg paling peduli Palestina, jelas anies Baswedan";0;0;0;0;in;1623545914681085954;1723628278341325158;yuliastri375;https://twitter.com/yuliastri375/status/1723709826235351090
Sun Nov 12 14:30:03 +0000 2023;1723709748732952821;"@PDemokrat Cuma anies yg peduli sama palestina";0;0;0;0;in;1627002125904658433;1723628278341325158;rnamjoonkim;https://twitter.com/rnamjoonkim/status/1723709748732952821
Sun Nov 12 14:26:05 +0000 2023;1723708749813358905;"@ARSIPAJA @erickthohir Bukannya bareng dgn @KemenPU menteri nye jg ngetes lapangan 🤣.  Pejabat cemen.. Niat mau jatuhin anies ternyata hasilnya buruk spt karakter pribadi nya";0;0;0;0;in;1657990428141195265;1723281068558852515;warnawarni178;https://twitter.com/warnawarni178/status/1723708749813358905
Sun Nov 12 14:25:16 +0000 2023;1723708544636354858;"@PartaiSocmed Memangny seharusnya bagaimana? Bukannya ketum sendiri yg menyerang anies juga dlu wkt pilgub dki 2017? Dan prabowo 2014 2019?";0;1;1;9;in;114401910;1723706043795153035;SaulGoodManIndo;https://twitter.com/SaulGoodManIndo/status/1723708544636354858
Sun Nov 12 14:25:01 +0000 2023;1723708482757837127;"@mediaindonesia makanya stay with pak Anies yang paling adil dan memakmurkan rakyat";0;0;0;0;in;1714922919170875392;1723314647896563940;Agata377845;https://twitter.com/Agata377845/status/1723708482757837127
